21 3 3.200244852871804e+00 1.815761130080059e+00 0.000000000000000e+00 
22 1 3.602066437354856e+00 1.739286457396164e+00 0.000000000000000e+00 
22 2 3.200244852871804e+00 1.815761130080059e+00 0.000000000000000e+00 
22 3 3.411836312888734e+00 1.451388016215577e+00 0.000000000000000e+00 
23 1 3.200244852871804e+00 1.815761130080059e+00 0.000000000000000e+00 
23 2 3.602066437354856e+00 1.739286457396164e+00 0.000000000000000e+00 
23 3 3.462959551602387e+00 2.001976809047946e+00 0.000000000000000e+00 
24 1 3.411836312888734e+00 1.451388016215577e+00 0.000000000000000e+00 
24 2 3.079982980091641e+00 1.462908809773215e+00 0.000000000000000e+00 
24 3 3.282122160847330e+00 1.105417713553311e+00 0.000000000000000e+00 
25 1 3.079982980091641e+00 1.462908809773215e+00 0.000000000000000e+00 
25 2 3.411836312888734e+00 1.451388016215577e+00 0.000000000000000e+00 
25 3 3.200244852871804e+00 1.815761130080059e+00 0.000000000000000e+00 
26 1 1.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 
26 2 1.114082762738916e+00 0.000000000000000e+00 0.000000000000000e+00 
26 3 1.076021410672634e+00 6.144979116812017e-02 0.000000000000000e+00 
27 1 9.973098672725156e-01 7.330094570247611e-02 0.000000000000000e+00 
27 2 1.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 
27 3 1.076021410672634e+00 6.144979116812017e-02 0.000000000000000e+00 
28 1 1.114082762738916e+00 0.000000000000000e+00 0.000000000000000e+00 
28 2 1.255994599060824e+00 0.000000000000000e+00 0.000000000000000e+00 
28 3 1.190498784776136e+00 7.950616980838755e-02 0.000000000000000e+00 
29 1 1.190498784776136e+00 7.950616980838755e-02 0.000000000000000e+00 
29 2 1.076021410672634e+00 6.144979116812017e-02 0.000000000000000e+00 
29 3 1.114082762738916e+00 0.000000000000000e+00 0.000000000000000e+00 
30 1 1.050558063289054e+00 1.250188206783793e-01 0.000000000000000e+00 
30 2 9.973098672725156e-01 7.330094570247611e-02 0.000000000000000e+00 
30 3 1.076021410672634e+00 6.144979116812017e-02 0.000000000000000e+00 
31 1 9.973098672725156e-01 7.330094570247611e-02 0.000000000000000e+00 
31 2 1.050558063289054e+00 1.250188206783793e-01 0.000000000000000e+00 
31 3 9.892539427182453e-01 1.462075128589730e-01 0.000000000000000e+00 
32 1 3.194026121922909e+00 0.000000000000000e+00 0.000000000000000e+00 
32 2 3.468056981842029e+00 3.075743869403916e-01 0.000000000000000e+00 
32 3 2.987899024315931e+00 3.675214884080574e-01 0.000000000000000e+00 
33 1 2.819776122484892e+00 0.000000000000000e+00 0.000000000000000e+00 
33 2 3.194026121922909e+00 0.000000000000000e+00 0.000000000000000e+00 
33 3 2.987899024315931e+00 3.675214884080574e-01 0.000000000000000e+00 
34 1 3.163344833844190e+00 7.089559743208689e-01 0.000000000000000e+00 
34 2 3.512169682955268e+00 7.751619287832958e-01 0.000000000000000e+00 
34 3 3.282122160847330e+00 1.105417713553311e+00 0.000000000000000e+00 
35 1 3.163344833844190e+00 7.089559743208689e-01 0.000000000000000e+00 
35 2 2.987899024315931e+00 3.675214884080574e-01 0.000000000000000e+00 
35 3 3.468056981842029e+00 3.075743869403916e-01 0.000000000000000e+00 
36 1 3.468056981842029e+00 3.075743869403916e-01 0.000000000000000e+00 
36 2 3.512169682955268e+00 7.751619287832958e-01 0.000000000000000e+00 
36 3 3.163344833844190e+00 7.089559743208689e-01 0.000000000000000e+00 
37 1 3.123010715770206e+00 2.499360732104205e+00 0.000000000000000e+00 
37 2 2.924881406586921e+00 2.728565329509653e+00 0.000000000000000e+00 
37 3 2.902228306246176e+00 2.437639168085446e+00 0.000000000000000e+00 
38 1 2.902228306246176e+00 2.437639168085446e+00 0.000000000000000e+00 
38 2 3.143932624751122e+00 2.173619723199792e+00 0.000000000000000e+00 
38 3 3.123010715770206e+00 2.499360732104205e+00 0.000000000000000e+00 
39 1 2.737772286637719e+00 2.661717132862947e+00 0.000000000000000e+00 
39 2 2.902228306246176e+00 2.437639168085446e+00 0.000000000000000e+00 
39 3 2.924881406586921e+00 2.728565329509653e+00 0.000000000000000e+00 
40 1 2.924881406586921e+00 2.728565329509653e+00 0.000000000000000e+00 
40 2 2.712888686039909e+00 2.939427661494097e+00 0.000000000000000e+00 
40 3 2.737772286637719e+00 2.661717132862947e+00 0.000000000000000e+00 
41 1 3.143932624751122e+00 2.173619723199792e+00 0.000000000000000e+00 
41 2 2.902228306246176e+00 2.437639168085446e+00 0.000000000000000e+00 
41 3 2.863289161334896e+00 2.104735809599088e+00 0.000000000000000e+00 
42 1 3.200244852871804e+00 1.815761130080059e+00 0.000000000000000e+00 
42 2 3.143932624751122e+00 2.173619723199792e+00 0.000000000000000e+00 
42 3 2.863289161334896e+00 2.104735809599088e+00 0.000000000000000e+00 
43 1 2.946421927417564e+00 1.117201495685280e+00 0.000000000000000e+00 
43 2 3.282122160847330e+00 1.105417713553311e+00 0.000000000000000e+00 
43 3 3.079982980091641e+00 1.462908809773215e+00 0.000000000000000e+00 
44 1 3.163344833844190e+00 7.089559743208689e-01 0.000000000000000e+00 
44 2 3.282122160847330e+00 1.105417713553311e+00 0.000000000000000e+00 
44 3 2.946421927417564e+00 1.117201495685280e+00 0.000000000000000e+00 
45 1 2.863289161334896e+00 2.104735809599088e+00 0.000000000000000e+00 
45 2 2.837646902078989e+00 1.776412285328629e+00 0.000000000000000e+00 
45 3 3.200244852871804e+00 1.815761130080059e+00 0.000000000000000e+00 
46 1 2.837646902078989e+00 1.776412285328629e+00 0.000000000000000e+00 
46 2 3.079982980091641e+00 1.462908809773215e+00 0.000000000000000e+00 
46 3 3.200244852871804e+00 1.815761130080059e+00 0.000000000000000e+00 
47 1 2.946421927417564e+00 1.117201495685280e+00 0.000000000000000e+00 
47 2 3.079982980091641e+00 1.462908809773215e+00 0.000000000000000e+00 
47 3 2.787593077602953e+00 1.468970971456666e+00 0.000000000000000e+00 
48 1 3.079982980091641e+00 1.462908809773215e+00 0.000000000000000e+00 
48 2 2.837646902078989e+00 1.776412285328629e+00 0.000000000000000e+00 
48 3 2.787593077602953e+00 1.468970971456666e+00 0.000000000000000e+00 
49 1 2.445526123046875e+00 0.000000000000000e+00 0.000000000000000e+00 
49 2 2.819776122484892e+00 0.000000000000000e+00 0.000000000000000e+00 
49 3 2.571401620004804e+00 3.561497951354808e-01 0.000000000000000e+00 
50 1 2.819776122484892e+00 0.000000000000000e+00 0.000000000000000e+00 
50 2 2.987899024315931e+00 3.675214884080574e-01 0.000000000000000e+00 
50 3 2.571401620004804e+00 3.561497951354808e-01 0.000000000000000e+00 
51 1 1.141047997179529e+00 1.321117754352583e-01 0.000000000000000e+00 
51 2 1.076021410672634e+00 6.144979116812017e-02 0.000000000000000e+00 
51 3 1.190498784776136e+00 7.950616980838755e-02 0.000000000000000e+00 
52 1 1.076021410672634e+00 6.144979116812017e-02 0.000000000000000e+00 
52 2 1.141047997179529e+00 1.321117754352583e-01 0.000000000000000e+00 
52 3 1.050558063289054e+00 1.250188206783793e-01 0.000000000000000e+00 
53 1 1.255994599060824e+00 0.000000000000000e+00 0.000000000000000e+00 
53 2 1.455759713563967e+00 0.000000000000000e+00 0.000000000000000e+00 
53 3 1.333023565909735e+00 1.100077270778202e-01 0.000000000000000e+00 
54 1 1.255994599060824e+00 0.000000000000000e+00 0.000000000000000e+00 
54 2 1.333023565909735e+00 1.100077270778202e-01 0.000000000000000e+00 
54 3 1.190498784776136e+00 7.950616980838755e-02 0.000000000000000e+00 
55 1 1.141047997179529e+00 1.321117754352583e-01 0.000000000000000e+00 
55 2 1.190498784776136e+00 7.950616980838755e-02 0.000000000000000e+00 
55 3 1.241966579540186e+00 1.771831298015668e-01 0.000000000000000e+00 
56 1 1.241966579540186e+00 1.771831298015668e-01 0.000000000000000e+00 
56 2 1.190498784776136e+00 7.950616980838755e-02 0.000000000000000e+00 
56 3 1.333023565909735e+00 1.100077270778202e-01 0.000000000000000e+00 
57 1 2.078757929099776e+00 0.000000000000000e+00 0.000000000000000e+00 
57 2 2.445526123046875e+00 0.000000000000000e+00 0.000000000000000e+00 
57 3 2.200053109718821e+00 2.977970556704055e-01 0.000000000000000e+00 
58 1 2.571401620004804e+00 3.561497951354808e-01 0.000000000000000e+00 
58 2 2.200053109718821e+00 2.977970556704055e-01 0.000000000000000e+00 
58 3 2.445526123046875e+00 0.000000000000000e+00 0.000000000000000e+00 
59 1 2.078757929099776e+00 0.000000000000000e+00 0.000000000000000e+00 
59 2 1.843713395351287e+00 2.219641217006366e-01 0.000000000000000e+00 
59 3 1.731045437702601e+00 0.000000000000000e+00 0.000000000000000e+00 
60 1 2.200053109718821e+00 2.977970556704055e-01 0.000000000000000e+00 
60 2 1.843713395351287e+00 2.219641217006366e-01 0.000000000000000e+00 
60 3 2.078757929099776e+00 0.000000000000000e+00 0.000000000000000e+00 
61 1 1.541117334069650e+00 1.648006085434452e-01 0.000000000000000e+00 
61 2 1.333023565909735e+00 1.100077270778202e-01 0.000000000000000e+00 
61 3 1.455759713563967e+00 0.000000000000000e+00 0.000000000000000e+00 
62 1 1.731045437702601e+00 0.000000000000000e+00 0.000000000000000e+00 
62 2 1.843713395351287e+00 2.219641217006366e-01 0.000000000000000e+00 
62 3 1.541117334069650e+00 1.648006085434452e-01 0.000000000000000e+00 
63 1 1.455759713563967e+00 0.000000000000000e+00 0.000000000000000e+00 
63 2 1.731045437702601e+00 0.000000000000000e+00 0.000000000000000e+00 
63 3 1.541117334069650e+00 1.648006085434452e-01 0.000000000000000e+00 
64 1 9.569910392925779e-01 2.901174774357994e-01 0.000000000000000e+00 
64 2 9.758470269722659e-01 2.184549838053364e-01 0.000000000000000e+00 
64 3 1.049733977016380e+00 2.178603090581856e-01 0.000000000000000e+00 
65 1 9.758470269722659e-01 2.184549838053364e-01 0.000000000000000e+00 
65 2 9.892539427182453e-01 1.462075128589730e-01 0.000000000000000e+00 
65 3 1.049733977016380e+00 2.178603090581856e-01 0.000000000000000e+00 
66 1 1.050558063289054e+00 1.250188206783793e-01 0.000000000000000e+00 
66 2 1.049733977016380e+00 2.178603090581856e-01 0.000000000000000e+00 
66 3 9.892539427182453e-01 1.462075128589730e-01 0.000000000000000e+00 
67 1 1.141047997179529e+00 1.321117754352583e-01 0.000000000000000e+00 
67 2 1.049733977016380e+00 2.178603090581856e-01 0.000000000000000e+00 
67 3 1.050558063289054e+00 1.250188206783793e-01 0.000000000000000e+00 
68 1 2.571401620004804e+00 3.561497951354808e-01 0.000000000000000e+00 
68 2 2.987899024315931e+00 3.675214884080574e-01 0.000000000000000e+00 
68 3 2.689628209129147e+00 8.001750359352255e-01 0.000000000000000e+00 
69 1 2.946421927417564e+00 1.117201495685280e+00 0.000000000000000e+00 
69 2 2.689628209129147e+00 8.001750359352255e-01 0.000000000000000e+00 
69 3 3.163344833844190e+00 7.089559743208689e-01 0.000000000000000e+00 
70 1 2.689628209129147e+00 8.001750359352255e-01 0.000000000000000e+00 
70 2 2.987899024315931e+00 3.675214884080574e-01 0.000000000000000e+00 
70 3 3.163344833844190e+00 7.089559743208689e-01 0.000000000000000e+00 
71 1 2.712888686039909e+00 2.939427661494097e+00 0.000000000000000e+00 
71 2 2.485737049440338e+00 3.133865236579206e+00 0.000000000000000e+00 
71 3 2.512950245205656e+00 2.770087226125460e+00 0.000000000000000e+00 
72 1 2.512950245205656e+00 2.770087226125460e+00 0.000000000000000e+00 
72 2 2.737772286637719e+00 2.661717132862947e+00 0.000000000000000e+00 
72 3 2.712888686039909e+00 2.939427661494097e+00 0.000000000000000e+00 
73 1 2.902228306246176e+00 2.437639168085446e+00 0.000000000000000e+00 
73 2 2.737772286637719e+00 2.661717132862947e+00 0.000000000000000e+00 
73 3 2.635912789109933e+00 2.432866279100078e+00 0.000000000000000e+00 
74 1 2.737772286637719e+00 2.661717132862947e+00 0.000000000000000e+00 
74 2 2.512950245205656e+00 2.770087226125460e+00 0.000000000000000e+00 
74 3 2.635912789109933e+00 2.432866279100078e+00 0.000000000000000e+00 
75 1 2.635912789109933e+00 2.432866279100078e+00 0.000000000000000e+00 
75 2 2.863289161334896e+00 2.104735809599088e+00 0.000000000000000e+00 
75 3 2.902228306246176e+00 2.437639168085446e+00 0.000000000000000e+00 
76 1 2.863289161334896e+00 2.104735809599088e+00 0.000000000000000e+00 
76 2 2.635912789109933e+00 2.432866279100078e+00 0.000000000000000e+00 
76 3 2.559537461202201e+00 2.104390084398786e+00 0.000000000000000e+00 
77 1 2.837646902078989e+00 1.776412285328629e+00 0.000000000000000e+00 
77 2 2.863289161334896e+00 2.104735809599088e+00 0.000000000000000e+00 
77 3 2.559537461202201e+00 2.104390084398786e+00 0.000000000000000e+00 
78 1 2.585235726648811e+00 1.293882641895214e+00 0.000000000000000e+00 
78 2 2.689628209129147e+00 8.001750359352255e-01 0.000000000000000e+00 
78 3 2.946421927417564e+00 1.117201495685280e+00 0.000000000000000e+00 
79 1 2.787593077602953e+00 1.468970971456666e+00 0.000000000000000e+00 
79 2 2.585235726648811e+00 1.293882641895214e+00 0.000000000000000e+00 
79 3 2.946421927417564e+00 1.117201495685280e+00 0.000000000000000e+00 
80 1 2.559537461202201e+00 2.104390084398786e+00 0.000000000000000e+00 
80 2 2.534433023267404e+00 1.703997355982793e+00 0.000000000000000e+00 
80 3 2.837646902078989e+00 1.776412285328629e+00 0.000000000000000e+00 
81 1 2.787593077602953e+00 1.468970971456666e+00 0.000000000000000e+00 
81 2 2.837646902078989e+00 1.776412285328629e+00 0.000000000000000e+00 
81 3 2.534433023267404e+00 1.703997355982793e+00 0.000000000000000e+00 
82 1 2.787593077602953e+00 1.468970971456666e+00 0.000000000000000e+00 
82 2 2.534433023267404e+00 1.703997355982793e+00 0.000000000000000e+00 
82 3 2.585235726648811e+00 1.293882641895214e+00 0.000000000000000e+00 
83 1 2.485737049440338e+00 3.133865236579206e+00 0.000000000000000e+00 
83 2 2.245560478407339e+00 3.310205150412131e+00 0.000000000000000e+00 
83 3 2.243335231522497e+00 2.924906093493191e+00 0.000000000000000e+00 
84 1 2.485737049440338e+00 3.133865236579206e+00 0.000000000000000e+00 
84 2 2.243335231522497e+00 2.924906093493191e+00 0.000000000000000e+00 
84 3 2.512950245205656e+00 2.770087226125460e+00 0.000000000000000e+00 
85 1 2.571401620004804e+00 3.561497951354808e-01 0.000000000000000e+00 
85 2 2.285527131333157e+00 6.714051907991965e-01 0.000000000000000e+00 
85 3 2.200053109718821e+00 2.977970556704055e-01 0.000000000000000e+00 
86 1 2.689628209129147e+00 8.001750359352255e-01 0.000000000000000e+00 
86 2 2.285527131333157e+00 6.714051907991965e-01 0.000000000000000e+00 
86 3 2.571401620004804e+00 3.561497951354808e-01 0.000000000000000e+00 
87 1 1.440747672894794e+00 3.731520620745413e+00 0.000000000000000e+00 
87 2 1.161576024563298e+00 3.827628657427432e+00 0.000000000000000e+00 
87 3 1.154047298245317e+00 3.579840727471194e+00 0.000000000000000e+00 
88 1 1.178415388684696e+00 2.649334812075507e-01 0.000000000000000e+00 
88 2 1.049733977016380e+00 2.178603090581856e-01 0.000000000000000e+00 
88 3 1.141047997179529e+00 1.321117754352583e-01 0.000000000000000e+00 
89 1 1.241966579540186e+00 1.771831298015668e-01 0.000000000000000e+00 
89 2 1.178415388684696e+00 2.649334812075507e-01 0.000000000000000e+00 
89 3 1.141047997179529e+00 1.321117754352583e-01 0.000000000000000e+00 
90 1 1.333023565909735e+00 1.100077270778202e-01 0.000000000000000e+00 
90 2 1.541117334069650e+00 1.648006085434452e-01 0.000000000000000e+00 
90 3 1.366847161150835e+00 2.993564954788170e-01 0.000000000000000e+00 
91 1 1.333023565909735e+00 1.100077270778202e-01 0.000000000000000e+00 
91 2 1.366847161150835e+00 2.993564954788170e-01 0.000000000000000e+00 
91 3 1.241966579540186e+00 1.771831298015668e-01 0.000000000000000e+00 
92 1 1.366847161150835e+00 2.993564954788170e-01 0.000000000000000e+00 
92 2 1.178415388684696e+00 2.649334812075507e-01 0.000000000000000e+00 
92 3 1.241966579540186e+00 1.771831298015668e-01 0.000000000000000e+00 
93 1 1.843713395351287e+00 2.219641217006366e-01 0.000000000000000e+00 
93 2 2.200053109718821e+00 2.977970556704055e-01 0.000000000000000e+00 
93 3 1.943978806958204e+00 5.452170264303984e-01 0.000000000000000e+00 
94 1 2.285527131333157e+00 6.714051907991965e-01 0.000000000000000e+00 
94 2 1.943978806958204e+00 5.452170264303984e-01 0.000000000000000e+00 
94 3 2.200053109718821e+00 2.977970556704055e-01 0.000000000000000e+00 
95 1 1.631815697759239e+00 4.202052542406416e-01 0.000000000000000e+00 
95 2 1.541117334069650e+00 1.648006085434452e-01 0.000000000000000e+00 
95 3 1.843713395351287e+00 2.219641217006366e-01 0.000000000000000e+00 
96 1 1.631815697759239e+00 4.202052542406416e-01 0.000000000000000e+00 
96 2 1.843713395351287e+00 2.219641217006366e-01 0.000000000000000e+00 
96 3 1.943978806958204e+00 5.452170264303984e-01 0.000000000000000e+00 
97 1 1.541117334069650e+00 1.648006085434452e-01 0.000000000000000e+00 
97 2 1.631815697759239e+00 4.202052542406416e-01 0.000000000000000e+00 
97 3 1.366847161150835e+00 2.993564954788170e-01 0.000000000000000e+00 
98 1 9.328801551863534e-01 3.601869182236985e-01 0.000000000000000e+00 
98 2 9.569910392925779e-01 2.901174774357994e-01 0.000000000000000e+00 
98 3 1.056123923698202e+00 3.491037114331498e-01 0.000000000000000e+00 
99 1 1.056123923698202e+00 3.491037114331498e-01 0.000000000000000e+00 
99 2 1.049733977016380e+00 2.178603090581856e-01 0.000000000000000e+00 
99 3 1.178415388684696e+00 2.649334812075507e-01 0.000000000000000e+00 
100 1 1.049733977016380e+00 2.178603090581856e-01 0.000000000000000e+00 
100 2 1.056123923698202e+00 3.491037114331498e-01 0.000000000000000e+00 
100 3 9.569910392925779e-01 2.901174774357994e-01 0.000000000000000e+00 
101 1 9.026051769772918e-01 4.304693885676328e-01 0.000000000000000e+00 
101 2 9.328801551863534e-01 3.601869182236985e-01 0.000000000000000e+00 
101 3 9.713177612514263e-01 4.240070334375663e-01 0.000000000000000e+00 
102 1 9.328801551863534e-01 3.601869182236985e-01 0.000000000000000e+00 
102 2 1.056123923698202e+00 3.491037114331498e-01 0.000000000000000e+00 
102 3 9.713177612514263e-01 4.240070334375663e-01 0.000000000000000e+00 
103 1 1.971233083055226e+00 3.093839548185980e+00 0.000000000000000e+00 
103 2 2.243335231522497e+00 2.924906093493191e+00 0.000000000000000e+00 
103 3 2.245560478407339e+00 3.310205150412131e+00 0.000000000000000e+00 
104 1 2.245560478407339e+00 3.310205150412131e+00 0.000000000000000e+00 
104 2 1.992923776410740e+00 3.468177449528319e+00 0.000000000000000e+00 
104 3 1.971233083055226e+00 3.093839548185980e+00 0.000000000000000e+00 
105 1 2.689628209129147e+00 8.001750359352255e-01 0.000000000000000e+00 
105 2 2.585235726648811e+00 1.293882641895214e+00 0.000000000000000e+00 
105 3 2.300764056107513e+00 1.109314207491817e+00 0.000000000000000e+00 
106 1 2.300764056107513e+00 1.109314207491817e+00 0.000000000000000e+00 
106 2 2.285527131333157e+00 6.714051907991965e-01 0.000000000000000e+00 
106 3 2.689628209129147e+00 8.001750359352255e-01 0.000000000000000e+00 
107 1 2.314508706786672e+00 2.467044025047346e+00 0.000000000000000e+00 
107 2 2.635912789109933e+00 2.432866279100078e+00 0.000000000000000e+00 
107 3 2.512950245205656e+00 2.770087226125460e+00 0.000000000000000e+00 
108 1 2.559537461202201e+00 2.104390084398786e+00 0.000000000000000e+00 
108 2 2.635912789109933e+00 2.432866279100078e+00 0.000000000000000e+00 
108 3 2.314508706786672e+00 2.467044025047346e+00 0.000000000000000e+00 
109 1 2.243335231522497e+00 2.924906093493191e+00 0.000000000000000e+00 
109 2 2.314508706786672e+00 2.467044025047346e+00 0.000000000000000e+00 
109 3 2.512950245205656e+00 2.770087226125460e+00 0.000000000000000e+00 
110 1 2.559537461202201e+00 2.104390084398786e+00 0.000000000000000e+00 
110 2 2.286424379907245e+00 2.013448908158070e+00 0.000000000000000e+00 
110 3 2.534433023267404e+00 1.703997355982793e+00 0.000000000000000e+00 
111 1 2.314508706786672e+00 2.467044025047346e+00 0.000000000000000e+00 
111 2 2.286424379907245e+00 2.013448908158070e+00 0.000000000000000e+00 
111 3 2.559537461202201e+00 2.104390084398786e+00 0.000000000000000e+00 
112 1 2.585235726648811e+00 1.293882641895214e+00 0.000000000000000e+00 
112 2 2.534433023267404e+00 1.703997355982793e+00 0.000000000000000e+00 
112 3 2.280553267935932e+00 1.557926485307163e+00 0.000000000000000e+00 
113 1 2.280553267935932e+00 1.557926485307163e+00 0.000000000000000e+00 
113 2 2.300764056107513e+00 1.109314207491817e+00 0.000000000000000e+00 
113 3 2.585235726648811e+00 1.293882641895214e+00 0.000000000000000e+00 
114 1 2.280553267935932e+00 1.557926485307163e+00 0.000000000000000e+00 
114 2 2.534433023267404e+00 1.703997355982793e+00 0.000000000000000e+00 
114 3 2.286424379907245e+00 2.013448908158070e+00 0.000000000000000e+00 
115 1 2.314508706786672e+00 2.467044025047346e+00 0.000000000000000e+00 
115 2 2.243335231522497e+00 2.924906093493191e+00 0.000000000000000e+00 
115 3 1.982780198404496e+00 2.721086671877799e+00 0.000000000000000e+00 
116 1 1.971233083055226e+00 3.093839548185980e+00 0.000000000000000e+00 
116 2 1.982780198404496e+00 2.721086671877799e+00 0.000000000000000e+00 
116 3 2.243335231522497e+00 2.924906093493191e+00 0.000000000000000e+00 
117 1 1.943978806958204e+00 5.452170264303984e-01 0.000000000000000e+00 
117 2 2.285527131333157e+00 6.714051907991965e-01 0.000000000000000e+00 
117 3 1.998525527156876e+00 9.341226599098685e-01 0.000000000000000e+00 
118 1 2.285527131333157e+00 6.714051907991965e-01 0.000000000000000e+00 
118 2 2.300764056107513e+00 1.109314207491817e+00 0.000000000000000e+00 
118 3 1.998525527156876e+00 9.341226599098685e-01 0.000000000000000e+00 
119 1 1.161576024563298e+00 3.827628657427432e+00 0.000000000000000e+00 
119 2 8.803162850373045e-01 3.623053004292476e+00 0.000000000000000e+00 
119 3 1.154047298245317e+00 3.579840727471194e+00 0.000000000000000e+00 
120 1 8.803162850373045e-01 3.623053004292476e+00 0.000000000000000e+00 
120 2 1.161576024563298e+00 3.827628657427432e+00 0.000000000000000e+00 
120 3 8.760757061157670e-01 3.902882442138600e+00 0.000000000000000e+00 
121 1 5.879057363119157e-01 3.675712580872169e+00 0.000000000000000e+00 
121 2 8.803162850373045e-01 3.623053004292476e+00 0.000000000000000e+00 
121 3 8.760757061157670e-01 3.902882442138600e+00 0.000000000000000e+00 
122 1 8.760757061157670e-01 3.902882442138600e+00 0.000000000000000e+00 
122 2 5.860809386884379e-01 3.956830693030229e+00 0.000000000000000e+00 
122 3 5.879057363119157e-01 3.675712580872169e+00 0.000000000000000e+00 
123 1 2.931328986042986e-01 3.989244678351510e+00 0.000000000000000e+00 
123 2 -3.673940397442060e-16 0.400000000000000e+01 0.000000000000000e+00 
