3 1.4650936969040212e-7 1.526183839759685e-5
777 9.93216731484957e-6 0.0008992910257653468
777 9.938980907590023e-7 0.0002435886247726689
777 1.4650936969040212e-7 1.526183839759685e-5
777 9.93216731484957e-6 0.0008992910257653468
777 9.938980907590023e-7 0.0002435886247726689
777 1.4650936969040212e-7 1.526183839759685e-5
777 1.0086259460785755e-5 0.000249743201724265
777 1.0694469607619913e-7 2.0811526335559885e-5
777 1.833735585090607e-9 3.743285156584944e-7
777 1.1950327646472444e-5 0.00035662600739321573
777 1.5418068772359452e-7 2.7085042025578624e-5
777 1.0146276277365557e-5 0.00024708899650841085
777 9.559594351570908e-8 1.8549337306886247e-5
777 1.3785722419749621e-9 2.87691693430088e-7
777 9.970072336661496e-6 0.0007863657513475131
777 7.759844981404257e-7 0.00019227977511212556
777 8.352111950389611e-8 1.1330718926354294e-5
777 1.1624399895713575e-5 0.0027296679443387225
777 1.2906148669553507e-5 0.001968911281776649
777 4.839927218592284e-6 0.001465060100093542
777 7.01859554672443e-6 0.0019540665503043836
777 1.0338677421546843e-5 0.007413269463647367
777 0.0001067905373143836 0.021203066879104938
777 0.00137978570141731 0.4305479556561334
777 9.970072336661496e-6 0.0007863657513475131
777 7.759844981404257e-7 0.00019227977511212556
777 8.352111950389611e-8 1.1330718926354294e-5
777 9.970072336661496e-6 0.0007863657513475131
777 7.759844981404257e-7 0.00019227977511212556
777 8.352111950389611e-8 1.1330718926354294e-5
473 9.418155921729632e-5 0.0023400844410063916
473 1.6202497083307596e-5 0.009288295363284568
473 0.0002995934253340314 0.005247098421772013
473 9.864765366333606e-5 0.050212892227284506
473 0.00033257698149398505 0.07366048739310248
473 9.443982896699454e-5 0.0023156818704306464
473 1.6068499134936148e-5 0.006412870717490222
473 0.00012429439745984507 0.48549354929966937
473 9.220047134777249e-5 0.0053790295470854035
473 7.079484175960141e-5 0.007283783426210503
473 0.00010958235733410144 0.15660878720334387
473 9.220047134777249e-5 0.0053790295470854035
473 7.079484175960141e-5 0.007283783426210503
473 0.00010958235733410144 0.15660878720334387
473 9.443982896699454e-5 0.0023156818704306464
473 1.6068499134936148e-5 0.006412870717490222
473 0.00012429439745984507 0.48549354929966937
473 9.418155921729632e-5 0.0023400844410063916
473 1.6202497083307596e-5 0.009288295363284568
473 0.0002995934253340314 0.005247098421772013
473 9.864765366333606e-5 0.050212892227284506
473 0.00033257698149398505 0.07366048739310248
529 6.281537420761826e-5 0.0051641374836078864
529 0.00010510779503611123 0.01618858409849705
529 6.297506887176169e-5 0.004709577900106679
529 9.063717508353871e-5 0.006558456497375881
529 0.00017200274509383365 0.01773231472150658
529 0.0011428036482511886 0.4265901216145875
529 6.299190234043975e-5 0.004664752689614142
529 8.920129166889803e-5 0.006288526503082487
529 0.00015082884091150882 0.018247484949009102
529 0.0031500893378706785 1.936242612747764
529 6.210109032546464e-5 0.004634605830314716
529 7.058361767088728e-5 0.0032695176221523682
529 2.710592709420722e-5 0.007737971078880742
529 0.00019293056814561658 0.010020377535248095
529 0.00023870857883251978 0.03879844054955138
529 6.299190234043975e-5 0.004664752689614142
529 8.920129166889803e-5 0.006288526503082487
529 0.00015082884091150882 0.018247484949009102
529 0.0031500893378706785 1.936242612747764
681 3.483145030822529e-5 0.022004696935284656
681 0.0014081625320921198 0.34936207770129696
681 3.472183104709504e-5 0.011670609163914528
681 0.00038814694568067496 0.16717098374374173
905 2.2891988749172535e-5 0.0022920658406133227
905 2.1316651877167118e-5 0.03479234238333315
905 2.2960476429299987e-5 0.0019851915664419167
905 1.88009151581345e-5 0.005464383397665451
905 0.00013388148824278716 0.004963781607415513
905 7.592572219456121e-5 0.24246616649291744
1245 1.2553561498444034e-5 0.0031145836932010267
1245 3.9568031747940565e-5 0.0032637906312687134
1245 4.3428494018749504e-5 0.061464082510801404
1245 1.2595363046276402e-5 0.00260463157804998
1245 2.7302167654288053e-5 0.012277227445009439
1245 1.259991374850031e-5 0.002571492085797626
1245 2.6560852974733783e-5 0.042152098197528326
1669 7.316057047011945e-6 0.0027908135126114538
1669 2.883902570280136e-5 0.0020854324831341723
1669 1.5512207947730988e-5 0.005178842835719265
1669 0.0001873139037425144 0.09581115979028253
2641 2.406223909362755e-6 0.00871363672902399
4617 8.458036215775792e-7 0.0005141204321999247
4617 7.608212233363357e-7 0.0011012563063669317
4617 6.1405768325843925e-6 0.0009296760333187777
4617 3.2197623087916757e-6 0.011107694549133934
11093 1.6273269850811825e-7 4.2994329274272916e-5
11093 7.022811943062212e-9 5.088851602730811e-5
11093 1.555601450403647e-8 1.3957516493954822e-5
777 9.970072336661496e-6 0.0007863657513475131
777 7.759844981404257e-7 0.00019227977511212556
777 8.352111950389611e-8 1.1330718926354294e-5
