0.01913023719643736 + 0.0im
0.01913023719609956 + 0.0im
0.08679870946838095 + 0.0im
0.08719234637297638 + 0.0im
0.0841907811663562 + 0.0im
0.08419078116554347 + 0.0im
0.0841907811779151 + 0.0im
0.08419078117794443 + 0.0im
0.08719234637298043 + 0.0im
0.08351290052911578 + 0.0im
0.08679870946838622 + 0.0im
0.08679870945676252 + 0.0im
0.08719234636092112 + 0.0im
0.08719234635978852 + 0.0im
0.01998113501423789 + 0.0im
0.01998113501425749 + 0.0im
0.0191302371988199 + 0.0im
0.08351290052902671 + 0.0im
0.08351290051718765 + 0.0im
0.0835129005166681 + 0.0im
0.08679870945528183 + 0.0im
0.07216110192707073 + 0.0im
0.02577881527713031 + 0.0im
0.02244893534785731 + 0.0im
0.02295435938201983 + 0.0im
0.02295435938204831 + 0.0im
0.07872933729393594 + 0.0im
0.0787293373046119 + 0.0im
0.08081072256965018 + 0.0im
0.0803218465828165 + 0.0im
0.08032184657135041 + 0.0im
0.08081072255903965 + 0.0im
0.07872933730461573 + 0.0im
0.08081072255733471 + 0.0im
0.07040534323199996 + 0.0im
0.029607697295263663 + 0.0im
0.06906981057235333 + 0.0im
0.029607697295224864 + 0.0im
0.0721611019163201 + 0.0im
0.025778815277010952 + 0.0im
0.025778815273038047 + 0.0im
0.02577881527334523 + 0.0im
0.07420278388115502 + 0.0im
0.027376024918237138 + 0.0im
0.026024429692080454 + 0.0im
0.02737602491474366 + 0.0im
0.027376024918213372 + 0.0im
0.027974658185848118 + 0.0im
0.027974658184743158 + 0.0im
0.027974658189205574 + 0.0im
0.07586575977713715 + 0.0im
0.026024429687575464 + 0.0im
0.027376024913842476 + 0.0im
0.0260244296880367 + 0.0im
0.026024429691646426 + 0.0im
0.08032184657176741 + 0.0im
0.07586575977709967 + 0.0im
0.02797465818913903 + 0.0im
0.07586575976585715 + 0.0im
0.07872933729385179 + 0.0im
0.07420278388123053 + 0.0im
0.07420278387123326 + 0.0im
0.07617240991468395 + 0.0im
0.07763543826886801 + 0.0im
0.07765852131206519 + 0.0im
0.07765852129878367 + 0.0im
0.07617240990420238 + 0.0im
0.07617240990332527 + 0.0im
0.07763543826857613 + 0.0im
0.0776585213116479 + 0.0im
0.07765852130107476 + 0.0im
0.07420278387032044 + 0.0im
0.07617240991468179 + 0.0im
0.07763543825859658 + 0.0im
0.07763543825833413 + 0.0im
0.030891326523415846 + 0.0im
0.0680295507849092 + 0.0im
0.07216110192704991 + 0.0im
0.0758657597665225 + 0.0im
0.03172328843556216 + 0.0im
0.02960769729096176 + 0.0im
0.02960769729128025 + 0.0im
0.065961868376909 + 0.0im
0.06625216083270757 + 0.0im
0.06705379976006182 + 0.0im
0.030891326518552798 + 0.0im
0.030891326519145945 + 0.0im
0.06802955077492795 + 0.0im
0.07216110191671386 + 0.0im
0.030891326523454568 + 0.0im
0.06906981057230986 + 0.0im
0.06906981056223366 + 0.0im
0.0690698105628141 + 0.0im
0.032789044430363644 + 0.0im
0.033611623603484714 + 0.0im
0.033457183250052744 + 0.0im
0.03437131377485002 + 0.0im
0.06400849082889591 + 0.0im
0.06400849082883978 + 0.0im
0.03172328843543369 + 0.0im
0.07040534323199467 + 0.0im
0.031723288430405665 + 0.0im
0.06596186836756766 + 0.0im
0.07040534322222748 + 0.0im
0.0662521608326756 + 0.0im
0.03172328843128021 + 0.0im
0.06625216082274764 + 0.0im
0.06596186837683202 + 0.0im
0.07040534322166662 + 0.0im
0.06802955078491067 + 0.0im
0.06802955077527807 + 0.0im
0.03790597951840858 + 0.0im
0.03437131377479453 + 0.0im
0.03437131376920481 + 0.0im
0.034371313770144095 + 0.0im
0.060671220042892396 + 0.0im
0.060820526684856026 + 0.0im
0.0670537997601143 + 0.0im
0.06705379975058655 + 0.0im
